id;nome;siglaPartido;siglaUf;idLegislatura;email;uriPartido
204448;Luiz Antonio Corrêa;PP;RJ;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
141485;Luiz Carlos Busato;UNIÃO;RS;57;dep.luizcarlosbusato@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
73778;Luiz Carlos Hauly;PODE;PR;57;dep.luizcarloshauly@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
204485;Luiz Carlos Motta;PL;SP;57;dep.luizcarlosmotta@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
74041;Luiz Couto;PT;PB;57;dep.luizcouto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141487;Luiz Fernando Faria;PSD;MG;57;dep.luizfernandofaria@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
229432;Luiz Fernando Vampiro;MDB;SC;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
220658;Luiz Gastão;PSD;CE;57;dep.luizgastao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
204455;Luiz Lima;PL;RJ;57;dep.luizlima@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37901
204455;Luiz Lima;NOVO;RJ;57;dep.luizlima@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37901
220636;Luiz Marinho;PT;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
162332;Luiz Nishimori;PSD;PR;57;dep.luiznishimori@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
204526;Luiz Philippe de Orleans e Bragança;PL;SP;57;dep.luizphilippedeorleansebraganca@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
74784;Luiza Erundina;PSOL;SP;57;dep.luizaerundina@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
178866;Luizianne Lins;PT;CE;57;dep.luiziannelins@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
220669;Lula da Fonte;PP;PE;57;dep.luladafonte@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
166402;Magda Mofatto;PL;GO;57;dep.magdamofatto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
166402;Magda Mofatto;PATRIOTA;GO;57;dep.magdamofatto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
166402;Magda Mofatto;PRD;GO;57;dep.magdamofatto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
166402;Magda Mofatto;PL;GO;57;dep.magdamofatto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220648;Marangoni;UNIÃO;SP;57;dep.marangoni@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
156190;Marcel van Hattem;NOVO;RS;57;dep.marcelvanhattem@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37901
179000;Marcelo Álvaro Antônio;PL;MG;57;dep.marceloalvaroantonio@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
204433;Marcelo Calero;PSD;RJ;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
220599;Marcelo Crivella;REPUBLICANOS;RJ;57;dep.marcelocrivella@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
220634;Marcelo Lima;SOLIDARIEDADE;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
220634;Marcelo Lima;S.PART.;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
220634;Marcelo Lima;PSB;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
133810;Marcelo Moraes;PL;RS;57;dep.marcelomoraes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
160161;Marcelo Queiroz;PP;RJ;57;dep.marceloqueiroz@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
160161;Marcelo Queiroz;PSDB;RJ;57;dep.marceloqueiroz@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
178983;Marcio Alvino;PL;SP;57;dep.marcioalvino@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
179001;Márcio Biolchi;MDB;RS;57;dep.marciobiolchi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
226410;Márcio Correa;MDB;GO;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
220687;Márcio Honaiser;PDT;MA;57;dep.marciohonaiser@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
81055;Márcio Jerry;PCdoB;MA;57;dep.marciojerry@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36779
150418;Márcio Marinho;REPUBLICANOS;BA;57;dep.marciomarinho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
204522;Marco Bertaiolli;PSD;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
219585;Marco Brasil;PP;PR;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
160535;Marcon;PT;RS;57;dep.marcon@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
204431;Marcos Aurélio Sampaio;PSD;PI;57;dep.marcosaureliosampaio@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
204506;Marcos Pereira;REPUBLICANOS;SP;57;dep.marcospereira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
220547;Marcos Pollon;PL;MS;57;dep.marcospollon@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
178943;Marcos Soares;UNIÃO;RJ;57;dep.marcossoares@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
220604;Marcos Tavares;PDT;RJ;57;dep.marcostavares@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
220668;Maria Arraes;SOLIDARIEDADE;PE;57;dep.mariaarraes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37904
74398;Maria do Rosário;PT;RS;57;dep.mariadorosario@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
204540;Maria Rosas;REPUBLICANOS;SP;57;dep.mariarosas@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
227275;Mariana Carvalho;PSC;MA;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
227275;Mariana Carvalho;PODE;MA;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
227275;Mariana Carvalho;REPUBLICANOS;MA;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
220637;Marina Silva;REDE;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36886
220655;Mario Frias;PL;SP;57;dep.mariofrias@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
74158;Mário Heringer;PDT;MG;57;dep.marioheringer@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
178858;Mário Negromonte Jr.;PP;BA;57;dep.marionegromontejr@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
204566;Marreca Filho;PATRIOTA;MA;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
204566;Marreca Filho;PRD;MA;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
220572;Marussa Boldrin;MDB;GO;57;dep.marussaboldrin@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
178843;Marx Beltrão;PP;AL;57;dep.marxbeltrao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
220661;Matheus Noronha;PL;CE;57;dep.matheusnoronha@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220609;Maurício Carvalho;UNIÃO;RO;57;dep.mauriciocarvalho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
220628;Mauricio do Vôlei;PL;MG;57;dep.mauriciodovolei@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220550;Mauricio Marcon;PODE;RS;57;dep.mauriciomarcon@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220550;Mauricio Marcon;PL;RS;57;dep.mauriciomarcon@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220647;Mauricio Neves;PP;SP;57;dep.mauricioneves@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
204486;Mauro Benevides Filho;PDT;CE;57;dep.maurobenevidesfilho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
220607;Max Lemos;PROS;RJ;57;dep.maxlemos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
220607;Max Lemos;SOLIDARIEDADE;RJ;57;dep.maxlemos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
220607;Max Lemos;PDT;RJ;57;dep.maxlemos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
220591;Meire Serafim;UNIÃO;AC;57;dep.meireserafim@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
74428;Mendonça Filho;UNIÃO;PE;57;dep.mendoncafilho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
188097;Merlong Solano;PT;PI;57;dep.merlongsolano@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
220585;Mersinho Lucena;PP;PB;57;dep.mersinholucena@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
220530;Messias Donato;REPUBLICANOS;ES;57;dep.messiasdonato@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
171786;Miguel Ângelo;PT;MG;57;dep.miguelangelo@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
178985;Miguel Lombardi;PL;SP;57;dep.miguellombardi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
154178;Milton Vieira;REPUBLICANOS;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
178895;Misael Varella;PSD;MG;57;dep.misaelvarella@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
229225;Missionária Michele Collins;PP;PE;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
160561;Missionário José Olimpio;PL;SP;57;dep.missionariojoseolimpio@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
178997;Moses Rodrigues;UNIÃO;CE;57;dep.mosesrodrigues@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
220617;Murillo Gouvea;UNIÃO;RJ;57;dep.murillogouvea@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
220584;Murilo Galdino;REPUBLICANOS;PB;57;dep.murilogaldino@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
204453;Natália Bonavides;PT;RN;57;dep.nataliabonavides@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
228042;Naumi Amorim;PSD;CE;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
233218;Nelinho Freitas;MDB;CE;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
204449;Nelson Barbudo;PL;MT;57;dep.nelsonbarbudo@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220622;Nely Aquino;PODE;MG;57;dep.nelyaquino@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
220703;Neto Carletto;PP;BA;57;dep.netocarletto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36898
220703;Neto Carletto;AVANTE;BA;57;dep.netocarletto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36898
229939;Newton Bonin;UNIÃO;PR;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
178896;Newton Cardoso Jr;MDB;MG;57;dep.newtoncardosojr@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
204479;Nicoletti;UNIÃO;RR;57;dep.nicoletti@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
204479;Nicoletti;PL;RR;57;dep.nicoletti@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
209787;Nikolas Ferreira;PL;MG;57;dep.nikolasferreira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
178986;Nilto Tatto;PT;SP;57;dep.niltotatto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
227660;Nitinho;PSD;SE;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
74159;Odair Cunha;PT;MG;57;dep.odaircunha@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
204498;Olival Marques;MDB;PA;57;dep.olivalmarques@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
178987;Orlando Silva;PCdoB;SP;57;dep.orlandosilva@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36779
73692;Osmar Terra;MDB;RS;57;dep.osmarterra@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
73692;Osmar Terra;PL;RS;57;dep.osmarterra@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
204422;Ossesio Silva;REPUBLICANOS;PE;57;dep.ossesiosilva@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
204441;Otoni de Paula;MDB;RJ;57;dep.otonidepaula@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
204573;Otto Alencar Filho;PSD;BA;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
220706;Padovani;UNIÃO;PR;57;dep.padovani@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
160556;Padre João;PT;MG;57;dep.padrejoao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
230762;Pastor Claudio Mariano;UNIÃO;PA;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
180214;Pastor Diniz;UNIÃO;RR;57;dep.pastordiniz@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
160642;Pastor Eurico;PL;PE;57;dep.pastoreurico@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
204570;Pastor Gil;PL;MA;57;dep.pastorgil@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220615;Pastor Henrique Vieira;PSOL;RJ;57;dep.pastorhenriquevieira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
204553;Pastor Sargento Isidório;AVANTE;BA;57;dep.pastorsargentoisidorio@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36898
74160;Patrus Ananias;PT;MG;57;dep.patrusananias@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74095;Pauderney Avelino;UNIÃO;AM;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
171617;Paulão;PT;AL;57;dep.paulao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141518;Paulinho da Força;SOLIDARIEDADE;SP;57;dep.paulinhodaforca@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37904
220627;Paulinho Freire;UNIÃO;RN;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
141516;Paulo Abi-Ackel;PSDB;MG;57;dep.pauloabiackel@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
220650;Paulo Alexandre Barbosa;PSDB;SP;57;dep.pauloalexandrebarbosa@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
178860;Paulo Azi;UNIÃO;BA;57;dep.pauloazi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
160517;Paulo Foletto;PSB;ES;57;dep.paulofolletto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
160517;Paulo Folletto;PSB;ES;57;dep.paulofolletto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
160558;Paulo Freire Costa;PL;SP;57;dep.paulofreirecosta@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
204492;Paulo Guedes;PT;MG;57;dep.pauloguedes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
233592;Paulo Lemos;PSOL;AP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
220685;Paulo Litro;PSD;PR;57;dep.paulolitro@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
74574;Paulo Magalhães;PSD;BA;57;dep.paulomagalhaes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
128760;Paulo Marinho Jr;PL;MA;57;dep.paulomarinhojr@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
74400;Paulo Pimenta;PT;RS;57;dep.paulopimenta@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
141488;Paulo Teixeira;PT;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
220630;Pedro Aihara;PATRIOTA;MG;57;dep.pedroaihara@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
220630;Pedro Aihara;PRD;MG;57;dep.pedroaihara@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
220667;Pedro Campos;PSB;PE;57;dep.pedrocampos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
229112;Pedro Jr;PL;TO;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
122974;Pedro Lucas Fernandes;UNIÃO;MA;57;dep.pedrolucasfernandes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
204395;Pedro Lupion;PP;PR;57;dep.pedrolupion@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
204395;Pedro Lupion;REPUBLICANOS;PR;57;dep.pedrolupion@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
122158;Pedro Paulo;PSD;RJ;57;dep.pedropaulo@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
229259;Pedro Tourinho;PT;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
160604;Pedro Uczai;PT;SC;57;dep.pedrouczai@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
204406;Pedro Westphalen;PP;RS;57;dep.pedrowestphalen@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
161440;Pezenti;MDB;SC;57;dep.pezenti@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
204524;Pinheirinho;PP;MG;57;dep.pinheirinho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
73486;Pompeo de Mattos;PDT;RS;57;dep.pompeodemattos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
160601;Pr. Marco Feliciano;PL;SP;57;dep.pr.marcofeliciano@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
226075;Priscila Costa;PL;CE;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
89536;Prof. Paulo Fernando;REPUBLICANOS;DF;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
220533;Prof. Reginaldo Veras;PV;DF;57;dep.prof.reginaldoveras@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36851
204390;Professor Alcides;PL;GO;57;dep.professoralcides@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220580;Professora Goreth;PDT;AP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
221338;Professora Luciene Cavalcante;PSOL;SP;57;dep.professoralucienecavalcante@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
160641;Professora Marcivania;PCdoB;AP;57;dep.professoramarcivania@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36779
220586;Rafael Brito;MDB;AL;57;dep.rafaelbrito@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
233594;Rafael Fera;PODE;RO;57;dep.rafaelfera@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
233594;Rafael Fera o Fiscal do Povo;PODE;RO;57;dep.rafaelfera@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
220532;Rafael Prudente;MDB;DF;57;dep.rafaelprudente@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
220626;Rafael Simoes;UNIÃO;MG;57;dep.rafaelsimoes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
204567;Raimundo Costa;PODE;BA;57;dep.raimundocosta@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
74084;Raimundo Santos;PSD;PA;57;dep.raimundosantos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
115200;Raniery Paulino;REPUBLICANOS;PB;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
74161;Reginaldo Lopes;PT;MG;57;dep.reginaldolopes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
221378;Reginete Bispo;PT;RS;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
220606;Reimont;PT;RJ;57;dep.reimont@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
205865;Reinhold Stephanes;PSD;PR;57;dep.reinholdstephanes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
225386;Renan Ferreirinha;PSD;RJ;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
178989;Renata Abreu;PODE;SP;57;dep.renataabreu@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
153423;Renilce Nicodemos;MDB;PA;57;dep.renilcenicodemos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73801;Renildo Calheiros;PCdoB;PE;57;dep.renildocalheiros@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36779
175765;Ribamar Silva;PSD;SP;57;dep.ribamarsilva@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
235088;Ribeiro Neto;PATRIOTA;MA;57;dep.ribeironeto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
235088;Ribeiro Neto;PRD;MA;57;dep.ribeironeto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
221329;Ricardo Abrão;UNIÃO;RJ;57;dep.ricardoabrao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
220543;Ricardo Ayres;REPUBLICANOS;TO;57;dep.ricardoayres@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
73788;Ricardo Barros;PP;PR;57;dep.ricardobarros@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
234310;Ricardo Galvão;REDE;SP;57;dep.ricardogalvao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36886
204362;Ricardo Guidi;PSD;SC;57;dep.ricardoguidi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
204362;Ricardo Guidi;PL;SC;57;dep.ricardoguidi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220694;Ricardo Maia;MDB;BA;57;dep.ricardomaia@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
220633;Ricardo Salles;PL;SP;57;dep.ricardosalles@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37901
220633;Ricardo Salles;NOVO;SP;57;dep.ricardosalles@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37901
213274;Ricardo Silva;PSD;SP;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
204489;Robério Monteiro;PDT;CE;57;dep.roberiomonteiro@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
220693;Roberta Roma;PL;BA;57;dep.robertaroma@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220588;Roberto Duarte;REPUBLICANOS;AC;57;dep.robertoduarte@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
220613;Roberto Monteiro;PL;RJ;57;dep.robertomonteiropai@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220613;Roberto Monteiro Pai;PL;RJ;57;dep.robertomonteiropai@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
220624;Robinson Faria;PL;RN;57;dep.robinsonfaria@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
220624;Robinson Faria;PP;RN;57;dep.robinsonfaria@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
220546;Rodolfo Nogueira;PL;MS;57;dep.rodolfonogueira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
230767;Rodrigo da Zaeli;PL;MT;57;dep.rodrigodazaeli@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
141531;Rodrigo de Castro;UNIÃO;MG;57;dep.rodrigodecastro@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
223128;Rodrigo Estacho;PSD;PR;57;dep.rodrigoestacho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
220641;Rodrigo Gambale;PODE;SP;57;dep.rodrigogambale@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
141533;Rodrigo Rollemberg;PSB;DF;57;dep.rodrigorollemberg@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
165470;Rodrigo Valadares;UNIÃO;SE;57;dep.rodrigovaladares@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
220695;Rogéria Santos;REPUBLICANOS;BA;57;dep.rogeriasantos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
204480;Rogério Correia;PT;MG;57;dep.rogeriocorreia@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
160629;Romero Rodrigues;PSC;PB;57;dep.romerorodrigues@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
160629;Romero Rodrigues;PODE;PB;57;dep.romerorodrigues@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
163321;Ronaldo Nogueira;REPUBLICANOS;RS;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
204525;Rosana Valle;PL;SP;57;dep.rosanavalle@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
178945;Rosangela Gomes;REPUBLICANOS;RJ;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
220644;Rosangela Moro;UNIÃO;SP;57;dep.rosangelamoro@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
220620;Rosângela Reis;PL;MG;57;dep.rosangelareis@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
73806;Roseana Sarney;MDB;MA;57;;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
74371;Rubens Otoni;PT;GO;57;dep.rubensotoni@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
178887;Rubens Pereira Júnior;PT;MA;57;dep.rubenspereirajunior@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
73604;Rui Falcão;PT;SP;57;dep.ruifalcao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
