;id;nome;siglaPartido;siglaUf;idLegislatura;email;uriPartido
404;220662;Lucas Ramos;PSB;PE;57;dep.lucasramos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
405;204404;Lucas Redecker;PSDB;RS;57;dep.lucasredecker@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
406;138286;Luciano Alves;PSD;PR;57;dep.lucianoalves@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
407;220581;Luciano Amaral;PV;AL;57;dep.lucianoamaral@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
408;220581;Luciano Amaral;PSD;AL;57;dep.lucianoamaral@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
409;103758;Luciano Azevedo;PSD;RS;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
410;74478;Luciano Bivar;UNIÃO;PE;57;dep.lucianobivar@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
411;178931;Luciano Ducci;PSB;PR;57;dep.lucianoducci@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
412;227323;Luciano Galego;PL;MA;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
413;220616;Luciano Vieira;PL;RJ;57;dep.lucianovieira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
414;220616;Luciano Vieira;REPUBLICANOS;RJ;57;dep.lucianovieira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
415;220616;Luciano Vieira;PSDB;RJ;57;dep.lucianovieira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
416;178954;Lucio Mosquini;MDB;RO;57;dep.luciomosquini@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
417;229082;Lucyana Genésio;PDT;MA;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
418;222429;Luis Carlos Gomes;REPUBLICANOS;RJ;57;dep.luiscarlosgomes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
419;160510;Luis Tibé;AVANTE;MG;57;dep.luistibe@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36898
420;204410;Luisa Canziani;PSD;PR;57;dep.luisacanziani@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
421;204448;Luiz Antonio Corrêa;PP;RJ;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
422;141485;Luiz Carlos Busato;UNIÃO;RS;57;dep.luizcarlosbusato@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
423;73778;Luiz Carlos Hauly;PODE;PR;57;dep.luizcarloshauly@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
424;204485;Luiz Carlos Motta;PL;SP;57;dep.luizcarlosmotta@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
425;74041;Luiz Couto;PT;PB;57;dep.luizcouto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
426;141487;Luiz Fernando Faria;PSD;MG;57;dep.luizfernandofaria@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
427;229432;Luiz Fernando Vampiro;MDB;SC;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
428;220658;Luiz Gastão;PSD;CE;57;dep.luizgastao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
429;204455;Luiz Lima;PL;RJ;57;dep.luizlima@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37901
430;204455;Luiz Lima;NOVO;RJ;57;dep.luizlima@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37901
431;220636;Luiz Marinho;PT;SP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
432;162332;Luiz Nishimori;PSD;PR;57;dep.luiznishimori@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
433;204526;Luiz Philippe de Orleans e Bragança;PL;SP;57;dep.luizphilippedeorleansebraganca@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
434;74784;Luiza Erundina;PSOL;SP;57;dep.luizaerundina@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
435;178866;Luizianne Lins;PT;CE;57;dep.luiziannelins@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
436;220669;Lula da Fonte;PP;PE;57;dep.luladafonte@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
437;166402;Magda Mofatto;PL;GO;57;dep.magdamofatto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
438;166402;Magda Mofatto;PATRIOTA;GO;57;dep.magdamofatto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
439;166402;Magda Mofatto;PRD;GO;57;dep.magdamofatto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
440;166402;Magda Mofatto;PL;GO;57;dep.magdamofatto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
441;220648;Marangoni;UNIÃO;SP;57;dep.marangoni@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
442;156190;Marcel van Hattem;NOVO;RS;57;dep.marcelvanhattem@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37901
443;179000;Marcelo Álvaro Antônio;PL;MG;57;dep.marceloalvaroantonio@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
444;204433;Marcelo Calero;PSD;RJ;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
445;220599;Marcelo Crivella;REPUBLICANOS;RJ;57;dep.marcelocrivella@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
446;220634;Marcelo Lima;SOLIDARIEDADE;SP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
447;220634;Marcelo Lima;S.PART.;SP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
448;220634;Marcelo Lima;PSB;SP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
449;133810;Marcelo Moraes;PL;RS;57;dep.marcelomoraes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
450;160161;Marcelo Queiroz;PP;RJ;57;dep.marceloqueiroz@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
451;160161;Marcelo Queiroz;PSDB;RJ;57;dep.marceloqueiroz@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
452;178983;Marcio Alvino;PL;SP;57;dep.marcioalvino@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
453;179001;Márcio Biolchi;MDB;RS;57;dep.marciobiolchi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
454;226410;Márcio Correa;MDB;GO;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
455;220687;Márcio Honaiser;PDT;MA;57;dep.marciohonaiser@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
456;81055;Márcio Jerry;PCdoB;MA;57;dep.marciojerry@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36779
457;150418;Márcio Marinho;REPUBLICANOS;BA;57;dep.marciomarinho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
458;204522;Marco Bertaiolli;PSD;SP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
459;219585;Marco Brasil;PP;PR;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
460;160535;Marcon;PT;RS;57;dep.marcon@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
461;204431;Marcos Aurélio Sampaio;PSD;PI;57;dep.marcosaureliosampaio@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
462;204506;Marcos Pereira;REPUBLICANOS;SP;57;dep.marcospereira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
463;220547;Marcos Pollon;PL;MS;57;dep.marcospollon@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
464;178943;Marcos Soares;UNIÃO;RJ;57;dep.marcossoares@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
465;220604;Marcos Tavares;PDT;RJ;57;dep.marcostavares@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
466;220668;Maria Arraes;SOLIDARIEDADE;PE;57;dep.mariaarraes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37904
467;74398;Maria do Rosário;PT;RS;57;dep.mariadorosario@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
468;204540;Maria Rosas;REPUBLICANOS;SP;57;dep.mariarosas@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
469;227275;Mariana Carvalho;PSC;MA;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
470;227275;Mariana Carvalho;PODE;MA;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
471;227275;Mariana Carvalho;REPUBLICANOS;MA;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
472;220637;Marina Silva;REDE;SP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36886
473;220655;Mario Frias;PL;SP;57;dep.mariofrias@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
474;74158;Mário Heringer;PDT;MG;57;dep.marioheringer@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
475;178858;Mário Negromonte Jr.;PP;BA;57;dep.marionegromontejr@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
476;204566;Marreca Filho;PATRIOTA;MA;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
477;204566;Marreca Filho;PRD;MA;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
478;220572;Marussa Boldrin;MDB;GO;57;dep.marussaboldrin@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
479;178843;Marx Beltrão;PP;AL;57;dep.marxbeltrao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
480;220661;Matheus Noronha;PL;CE;57;dep.matheusnoronha@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
481;220609;Maurício Carvalho;UNIÃO;RO;57;dep.mauriciocarvalho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
482;220628;Mauricio do Vôlei;PL;MG;57;dep.mauriciodovolei@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
483;220550;Mauricio Marcon;PODE;RS;57;dep.mauriciomarcon@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
484;220550;Mauricio Marcon;PL;RS;57;dep.mauriciomarcon@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
485;220647;Mauricio Neves;PP;SP;57;dep.mauricioneves@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
486;204486;Mauro Benevides Filho;PDT;CE;57;dep.maurobenevidesfilho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
487;220607;Max Lemos;PROS;RJ;57;dep.maxlemos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
488;220607;Max Lemos;SOLIDARIEDADE;RJ;57;dep.maxlemos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
489;220607;Max Lemos;PDT;RJ;57;dep.maxlemos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
490;220591;Meire Serafim;UNIÃO;AC;57;dep.meireserafim@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
491;74428;Mendonça Filho;UNIÃO;PE;57;dep.mendoncafilho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
492;188097;Merlong Solano;PT;PI;57;dep.merlongsolano@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
493;220585;Mersinho Lucena;PP;PB;57;dep.mersinholucena@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
494;220530;Messias Donato;REPUBLICANOS;ES;57;dep.messiasdonato@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
495;171786;Miguel Ângelo;PT;MG;57;dep.miguelangelo@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
496;178985;Miguel Lombardi;PL;SP;57;dep.miguellombardi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
497;154178;Milton Vieira;REPUBLICANOS;SP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
498;178895;Misael Varella;PSD;MG;57;dep.misaelvarella@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
499;229225;Missionária Michele Collins;PP;PE;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
500;160561;Missionário José Olimpio;PL;SP;57;dep.missionariojoseolimpio@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
501;178997;Moses Rodrigues;UNIÃO;CE;57;dep.mosesrodrigues@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
502;220617;Murillo Gouvea;UNIÃO;RJ;57;dep.murillogouvea@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
503;220584;Murilo Galdino;REPUBLICANOS;PB;57;dep.murilogaldino@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
504;204453;Natália Bonavides;PT;RN;57;dep.nataliabonavides@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
505;228042;Naumi Amorim;PSD;CE;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
506;233218;Nelinho Freitas;MDB;CE;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
507;204449;Nelson Barbudo;PL;MT;57;dep.nelsonbarbudo@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
508;220622;Nely Aquino;PODE;MG;57;dep.nelyaquino@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
509;220703;Neto Carletto;PP;BA;57;dep.netocarletto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36898
510;220703;Neto Carletto;AVANTE;BA;57;dep.netocarletto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36898
511;229939;Newton Bonin;UNIÃO;PR;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
512;178896;Newton Cardoso Jr;MDB;MG;57;dep.newtoncardosojr@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
513;204479;Nicoletti;UNIÃO;RR;57;dep.nicoletti@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
514;204479;Nicoletti;PL;RR;57;dep.nicoletti@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
515;209787;Nikolas Ferreira;PL;MG;57;dep.nikolasferreira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
516;178986;Nilto Tatto;PT;SP;57;dep.niltotatto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
517;227660;Nitinho;PSD;SE;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
518;74159;Odair Cunha;PT;MG;57;dep.odaircunha@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
519;204498;Olival Marques;MDB;PA;57;dep.olivalmarques@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
520;178987;Orlando Silva;PCdoB;SP;57;dep.orlandosilva@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36779
521;73692;Osmar Terra;MDB;RS;57;dep.osmarterra@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
522;73692;Osmar Terra;PL;RS;57;dep.osmarterra@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
523;204422;Ossesio Silva;REPUBLICANOS;PE;57;dep.ossesiosilva@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
524;204441;Otoni de Paula;MDB;RJ;57;dep.otonidepaula@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
525;204573;Otto Alencar Filho;PSD;BA;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
526;220706;Padovani;UNIÃO;PR;57;dep.padovani@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
527;160556;Padre João;PT;MG;57;dep.padrejoao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
528;230762;Pastor Claudio Mariano;UNIÃO;PA;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
529;180214;Pastor Diniz;UNIÃO;RR;57;dep.pastordiniz@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
530;160642;Pastor Eurico;PL;PE;57;dep.pastoreurico@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
531;204570;Pastor Gil;PL;MA;57;dep.pastorgil@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
532;220615;Pastor Henrique Vieira;PSOL;RJ;57;dep.pastorhenriquevieira@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
533;204553;Pastor Sargento Isidório;AVANTE;BA;57;dep.pastorsargentoisidorio@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36898
534;74160;Patrus Ananias;PT;MG;57;dep.patrusananias@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
535;74095;Pauderney Avelino;UNIÃO;AM;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
536;171617;Paulão;PT;AL;57;dep.paulao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
537;141518;Paulinho da Força;SOLIDARIEDADE;SP;57;dep.paulinhodaforca@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37904
538;220627;Paulinho Freire;UNIÃO;RN;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
539;141516;Paulo Abi-Ackel;PSDB;MG;57;dep.pauloabiackel@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
540;220650;Paulo Alexandre Barbosa;PSDB;SP;57;dep.pauloalexandrebarbosa@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36835
541;178860;Paulo Azi;UNIÃO;BA;57;dep.pauloazi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
542;160517;Paulo Foletto;PSB;ES;57;dep.paulofolletto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
543;160517;Paulo Folletto;PSB;ES;57;dep.paulofolletto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
544;160558;Paulo Freire Costa;PL;SP;57;dep.paulofreirecosta@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
545;204492;Paulo Guedes;PT;MG;57;dep.pauloguedes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
546;233592;Paulo Lemos;PSOL;AP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
547;220685;Paulo Litro;PSD;PR;57;dep.paulolitro@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
548;74574;Paulo Magalhães;PSD;BA;57;dep.paulomagalhaes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
549;128760;Paulo Marinho Jr;PL;MA;57;dep.paulomarinhojr@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
550;74400;Paulo Pimenta;PT;RS;57;dep.paulopimenta@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
551;141488;Paulo Teixeira;PT;SP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
552;220630;Pedro Aihara;PATRIOTA;MG;57;dep.pedroaihara@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
553;220630;Pedro Aihara;PRD;MG;57;dep.pedroaihara@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
554;220667;Pedro Campos;PSB;PE;57;dep.pedrocampos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36832
555;229112;Pedro Jr;PL;TO;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
556;122974;Pedro Lucas Fernandes;UNIÃO;MA;57;dep.pedrolucasfernandes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
557;204395;Pedro Lupion;PP;PR;57;dep.pedrolupion@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
558;204395;Pedro Lupion;REPUBLICANOS;PR;57;dep.pedrolupion@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
559;122158;Pedro Paulo;PSD;RJ;57;dep.pedropaulo@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
560;229259;Pedro Tourinho;PT;SP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
561;160604;Pedro Uczai;PT;SC;57;dep.pedrouczai@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
562;204406;Pedro Westphalen;PP;RS;57;dep.pedrowestphalen@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
563;161440;Pezenti;MDB;SC;57;dep.pezenti@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
564;204524;Pinheirinho;PP;MG;57;dep.pinheirinho@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
565;73486;Pompeo de Mattos;PDT;RS;57;dep.pompeodemattos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
566;160601;Pr. Marco Feliciano;PL;SP;57;dep.pr.marcofeliciano@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
567;226075;Priscila Costa;PL;CE;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
568;89536;Prof. Paulo Fernando;REPUBLICANOS;DF;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
569;220533;Prof. Reginaldo Veras;PV;DF;57;dep.prof.reginaldoveras@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36851
570;204390;Professor Alcides;PL;GO;57;dep.professoralcides@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
571;220580;Professora Goreth;PDT;AP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
572;221338;Professora Luciene Cavalcante;PSOL;SP;57;dep.professoralucienecavalcante@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36839
573;160641;Professora Marcivania;PCdoB;AP;57;dep.professoramarcivania@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36779
574;220586;Rafael Brito;MDB;AL;57;dep.rafaelbrito@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
575;233594;Rafael Fera;PODE;RO;57;dep.rafaelfera@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
576;233594;Rafael Fera o Fiscal do Povo;PODE;RO;57;dep.rafaelfera@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
577;220532;Rafael Prudente;MDB;DF;57;dep.rafaelprudente@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
578;220626;Rafael Simoes;UNIÃO;MG;57;dep.rafaelsimoes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
579;204567;Raimundo Costa;PODE;BA;57;dep.raimundocosta@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
580;74084;Raimundo Santos;PSD;PA;57;dep.raimundosantos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
581;115200;Raniery Paulino;REPUBLICANOS;PB;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
582;74161;Reginaldo Lopes;PT;MG;57;dep.reginaldolopes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
583;221378;Reginete Bispo;PT;RS;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
584;220606;Reimont;PT;RJ;57;dep.reimont@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36844
585;205865;Reinhold Stephanes;PSD;PR;57;dep.reinholdstephanes@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
586;225386;Renan Ferreirinha;PSD;RJ;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
587;178989;Renata Abreu;PODE;SP;57;dep.renataabreu@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36896
588;153423;Renilce Nicodemos;MDB;PA;57;dep.renilcenicodemos@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
589;73801;Renildo Calheiros;PCdoB;PE;57;dep.renildocalheiros@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36779
590;175765;Ribamar Silva;PSD;SP;57;dep.ribamarsilva@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
591;235088;Ribeiro Neto;PATRIOTA;MA;57;dep.ribeironeto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
592;235088;Ribeiro Neto;PRD;MA;57;dep.ribeironeto@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38010
593;221329;Ricardo Abrão;UNIÃO;RJ;57;dep.ricardoabrao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/38009
594;220543;Ricardo Ayres;REPUBLICANOS;TO;57;dep.ricardoayres@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37908
595;73788;Ricardo Barros;PP;PR;57;dep.ricardobarros@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37903
596;234310;Ricardo Galvão;REDE;SP;57;dep.ricardogalvao@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36886
597;204362;Ricardo Guidi;PSD;SC;57;dep.ricardoguidi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
598;204362;Ricardo Guidi;PL;SC;57;dep.ricardoguidi@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
599;220694;Ricardo Maia;MDB;BA;57;dep.ricardomaia@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36899
600;220633;Ricardo Salles;PL;SP;57;dep.ricardosalles@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37901
601;220633;Ricardo Salles;NOVO;SP;57;dep.ricardosalles@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37901
602;213274;Ricardo Silva;PSD;SP;57;Não informado;https://dadosabertos.camara.leg.br/api/v2/partidos/36834
603;204489;Robério Monteiro;PDT;CE;57;dep.roberiomonteiro@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/36786
604;220693;Roberta Roma;PL;BA;57;dep.robertaroma@camara.leg.br;https://dadosabertos.camara.leg.br/api/v2/partidos/37906
